Molecular_weight,LogP,Fraction_of_rotatable_bonds,MolarRefractivity,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2
0.056633238180703,0.094945990583947,0.577777777777777,0.044589387768978,0.279040590405904,0,0.938982532847204,0,0.05968671022973,0.097411988286237
0.07176307044533,0.083966132584099,0.288888888888889,0.047938948676723,0.450184501845019,0.094745985429798,0.998514808600822,0.02798666685087,0.05968671022973,0.068630004092137
0.054130458019659,0.067718220821627,0.315151515151515,0.029705140259966,0.450184501845019,0.061695825956425,0.998744155107483,0.01654773004454,0.039757332897289,0.06481062929062
0.073028915830195,0.12027298959678,0.666666666666667,0.07206758252923,0.414907749077491,0.101853684213162,0.936270183780639,0.037753939998159,0.079639492585464,0.13087848852848
0.08300359236598,0.077874648796416,0.288888888888889,0.039462288080266,0.597416974169742,0.074881757581775,0.928208060374427,0.028749822327003,0.118257781015915,0.13087848852848
0.15601796862509,0.092819785101375,0.192592592592592,0.096374691370902,0.822435424354244,0.007163392905387,0,0,0.179617950410966,0.231880279062542
0.0717869520275,0.125785462070013,0.533333333333334,0.077929442887617,0.146051660516605,0.079561196589189,0.992097316151218,0.023402863989022,0.079639492585464,0.0997846410781
0.064722342064499,0.105301750322728,0.173333333333333,0.044696009191076,0.314169741697417,0.008170422715821,0.132346757814485,0.506100174109929,0.078094761048246,0.06481062929062
0.064722342064499,0.105301750322728,0.173333333333333,0.044696009191076,0.314169741697417,0.040292366166663,0.104692860200593,0.766624802525257,0.078094761048246,0.06481062929062
0.103061051225706,0.045829694737642,0.144444444444444,0.043864413606645,0.99070110701107,0.000411360997986,0.894596636854443,0.004105193931968,0.118257781015915,0.168870707664692
0.032695273219992,0.061388962715468,0.157575757575758,0.01508152289386,0.489741697416974,0.054150636197489,0.932339445619273,0.020600284938217,0.039757332897289,0.038539747889215
0.033987518296729,0.088448724276711,0.315151515151515,0.037093438224089,0.314169741697417,0.072982130364091,0.928677004836156,0.027989582554139,0.039757332897289,0.038539747889215
0.153511417593272,0.090221353177918,0.433333333333333,0.072242967042391,1,0.041748922808916,0.929513764707658,0.016302641946823,0.139594385373739,0.115800126067695
0.069735449522802,0.092867245045182,0.192592592592592,0.040039176934129,0.314169741697417,0.007163392905387,0.133098892827636,0.500181001660959,0.129910015204065,0.140463048092096
0.022665287432612,0.090287797099248,0.192592592592592,0.028511958983203,0.314169741697417,0.0022445346158,0.930910715558217,0.001521371648942,0.058013251064411,0.063514731375965
0.128460961986638,0.177936821322804,0.462222222222223,0.136915040496825,0.346937269372694,0.024251960452957,0.928159907540018,0.00994013689643,0.178502310967419,0.278882631218663
0.01883380444993,0.059735458273217,0.346666666666667,0.005931653608118,0.339335793357934,0.015428264799686,0.999129632457311,0.000537799319948,0.019858382095125,0.033261547026033
0.14577051295581,0.121276767408307,0.288888888888889,0.081065245871832,0.597416974169742,0.076592978439531,0.150176186678857,0.593724805968103,0.187148516654904,0.205152248367298
0.050327885645664,0.073832959981775,0.288888888888889,0.03339156305202,0.386494464944649,0.039255460210467,0.931733479915948,0.015151223959146,0.05968671022973,0.068630004092137
0.032695273219992,0.057585048219303,0.315151515151515,0.015157754635263,0.386494464944649,0.008842445704611,0.931949261089717,0.003873014397807,0.039757332897289,0.06481062929062
0.050327885645664,0.074357392360848,0.433333333333333,0.032982074981644,0.386494464944649,0.035857321105454,0.938067606200104,0.013262320541075,0.05968671022973,0.097411988286237
0.100432563234151,0.082528096286734,0.173333333333333,0.022769081950925,0.314169741697417,0.008075595340945,0.931832345834325,0.003599622782043,0.019858382095125,0.009717455783804
0.09697442792712,0.068641316728681,0.433333333333333,0.059882093189698,0.73409594095941,0.042704031471398,0.936577751536454,0.015931491154352,0.05968671022973,0.068630004092137
0.0364664168756,0.062903409522363,0.315151515151515,0.019535671432953,0.440147601476015,0.046853417692383,0.932181899900836,0.017917080831019,0.039757332897289,0.038539747889215
0.159513820881725,0.078204495405878,0.346666666666667,0.036809114431828,0.210922509225092,0.009921675837633,0.935297647791529,0.00397239016798,0.019858382095125,0.033261547026033
0.051620130722399,0.098832959981775,0.433333333333333,0.052954276149998,0.210922509225092,0.037916077160455,0.937371682036633,0.014088788154163,0.05968671022973,0.068630004092137
0.064117700977809,0.08806429873187,0.433333333333333,0.018789063938601,0.210922509225092,0.019783473680629,0.931850456181892,0.007931716735834,0.05968671022973,0.068630004092137
0.086731994091469,0.082233844635128,0.4,0.016296079962976,0.210922509225092,0.023835488679994,0.928486175015859,0.009753975665607,0.079639492585464,0.052419461270173
0.118065175659822,0.098776008049207,0.157575757575758,0.041002890367682,0.314169741697417,0.037401624036264,0.931344561406269,0.014504190979981,0.039757332897289,0.017345741346287
0.459558606101099,0.356580795808338,0.088888888888888,0.399090163864764,0.549963099630996,0.235097515206518,0.888943994959954,0.09569988335,0.391384800763178,0.202293856177721
0.439447095096555,0.376891278760726,0.045614035087719,0.394557980806599,0.400664206642067,0.193029906581891,0.893196756299837,0.078620170967926,0.372113655839264,0.173628387494105
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.204919608577967,0.904152714654028,0.081239476808558,0.372113655839264,0.173628387494105
0.419335584092011,0.407396157642949,0.046846846846847,0.391365004016331,0.251365313653136,0.214100759102378,0.892897285384745,0.08681291884837,0.352884334844575,0.1728357023035
0.419335584092011,0.402298959678032,0.046846846846847,0.390695400882382,0.251365313653136,0.132739118590796,0.868322733706206,0.059201366807506,0.352884334844575,0.163714647780976
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.221937237399312,0.897782456720878,0.088918482559476,0.372113655839264,0.173628387494105
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.151690066024847,0.902019737779733,0.061264982401781,0.372113655839264,0.173628387494105
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.176044680939787,0.674223719695031,0.121298697822813,0.372113655839264,0.173628387494105
0.419335584092011,0.402298959678032,0.046846846846847,0.390695400882382,0.251365313653136,0.251130843377894,0.897094471447888,0.100272445584562,0.352884334844575,0.163714647780976
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.237974587951554,0.903379446760814,0.093998124792774,0.372113655839264,0.173628387494105
0.419335584092011,0.402298959678032,0.046846846846847,0.390695400882382,0.251365313653136,0.125589738211859,0.893528024845574,0.05252768793632,0.352884334844575,0.163714647780976
0.419335584092011,0.402298959678032,0.046846846846847,0.390695400882382,0.251365313653136,0.167547369570747,0.89478117097546,0.068516890667341,0.352884334844575,0.163714647780976
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.198997977084744,0.886353622735717,0.082163774568855,0.372113655839264,0.173628387494105
0.436912886217125,0.380398568608095,0.045614035087719,0.386435694791801,0.377343173431734,0.192793995550368,0.89474507597556,0.078255530903037,0.372113655839264,0.182773660987291
0.419335584092011,0.407396157642949,0.046846846846847,0.391365004016331,0.251365313653136,0.133299206848039,0.852835492396847,0.061947456550342,0.352884334844575,0.1728357023035
0.419335584092011,0.407396157642949,0.046846846846847,0.391365004016331,0.251365313653136,0.244447140867719,0.895804171524764,0.097957903291508,0.352884334844575,0.1728357023035
0.436912886217125,0.375301370643177,0.09122807017544,0.385766091657852,0.377343173431734,0.13336180597107,0.900177632520887,0.05453015879743,0.372113655839264,0.182773660987291
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.248563174333712,0.886220997596555,0.101479325870917,0.372113655839264,0.173628387494105
0.419335584092011,0.402298959678032,0.046846846846847,0.390695400882382,0.251365313653136,0.251097789804173,0.898248157243415,0.10002880242516,0.352884334844575,0.163714647780976
0.479670117105642,0.331173114891032,0.086666666666667,0.40295274378898,0.699261992619926,0.244901352294018,0.876385229992663,0.102069744066543,0.410694770155507,0.21224332314316
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.249108108567985,0.8944213107573,0.100029807822001,0.372113655839264,0.173628387494105
0.472178111068467,0.437727807730276,0.13,0.421016060946247,0.296162361623616,0.156486578785489,0.910474655297693,0.061774525867309,0.410694770155507,0.222261739473026
0.459558606101099,0.346616580605969,0.044444444444445,0.399188028938187,0.549963099630996,0.222191534454918,0.888388448461157,0.090798567699058,0.391384800763178,0.183544060013434
0.489755413193581,0.405633020730503,0.126829268292683,0.415417148587768,0.422140221402214,0.25132352427257,0.899911758220071,0.09978336238211,0.43004084411413,0.222192674158754
0.439447095096555,0.376891278760726,0.09122807017544,0.394557980806599,0.400664206642067,0.133547745487575,0.893674241588853,0.05557759651977,0.372113655839264,0.182773660987291
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.239675657125555,0.895748227208741,0.096131624620584,0.372113655839264,0.173628387494105
0.436912886217125,0.380398568608095,0.045614035087719,0.386435694791801,0.377343173431734,0.239934661366605,0.899634625868383,0.095472017613641,0.372113655839264,0.182773660987291
0.439447095096555,0.376891278760726,0.045614035087719,0.394557980806599,0.400664206642067,0.129658001462106,0.658821774118741,0.101708142931864,0.372113655839264,0.173628387494105
0.419335584092011,0.402298959678032,0.046846846846847,0.390695400882382,0.251365313653136,0.180413681972481,0.892276695659582,0.073906203773446,0.352884334844575,0.163714647780976
0.439447095096555,0.376891278760726,0.09122807017544,0.394557980806599,0.400664206642067,0.248338113921821,0.882032099103789,0.102251016712301,0.372113655839264,0.182773660987291
0.402970076106055,0.353811508087174,0,0.381177507412635,0.230479704797048,0.125342134106928,0.851200747621422,0.058994789934825,0.333700153558536,0.145130698764292
0.416801375212581,0.392887652821019,0.046846846846847,0.384699877436873,0.251365313653136,0.177370403681791,0.684551150926686,0.118936706033495,0.352884334844575,0.1728357023035
0.667459262491122,0.639145436251803,0.475816993464053,0.647376172996605,0.14929889298893,0.486706255998078,0.886309806612042,0.19413995787392,0.62503603316083,0.467981594325831
0.702724487342464,0.672690124534893,0.523270440251572,0.683024813689366,0.14929889298893,0.503032701632403,0.885757574736853,0.200668354880494,0.664290408661094,0.517139882483902
0.63219403763978,0.605600747968714,0.424489795918367,0.611727532303844,0.14929889298893,0.467025428275957,0.886078966458673,0.18655002253632,0.585853357303397,0.420083540355685
0.457024397221668,0.342072290986407,0.088888888888888,0.392425037285305,0.549963099630996,0.191246701727984,0.88487745804662,0.079412069418842,0.391384800763178,0.202293856177721
0.448235118130205,0.363555034550839,0.046846846846847,0.390695400882382,0.251365313653136,0.140189177325511,0.901356334899857,0.056967502873787,0.400323051636189,0.192344262731526
0.439447095096555,0.376891278760726,0.045614035087719,0.394557980806599,0.400664206642067,0.172144473820952,0.897435970072546,0.069845785009466,0.372113655839264,0.173628387494105
0.459558606101099,0.35148359784342,0.088888888888888,0.398420560730815,0.549963099630996,0.141408510199317,0.870717226801358,0.062254124258574,0.391384800763178,0.192712173780849
0.459558606101099,0.356580795808338,0.044444444444445,0.399090163864764,0.549963099630996,0.149123101616404,0.901372999499784,0.060383715118006,0.391384800763178,0.192712173780849
0.475868803786498,0.351334099020427,0.086666666666667,0.385952292837023,0.696826568265683,0.153075349674645,0.889814864261289,0.063733327739258,0.410694770155507,0.202651193189052
0.400491177527182,0.400858550383476,0,0.394371779627428,0.081180811808118,0.119977498597678,0.713308845918317,0.083181897006479,0.333700153558536,0.145130698764292
0.455757292781954,0.376741779937733,0.088888888888888,0.382089712912807,0.547527675276753,0.151755735611977,0.89083758458953,0.063057892403535,0.391384800763178,0.192712173780849
0.400491177527182,0.405955748348394,0.048148148148149,0.395041382761376,0.081180811808118,0.235577771349002,0.901704447234662,0.0934036438364,0.333700153558536,0.162898351353003
0.459558606101099,0.35148359784342,0.088888888888888,0.398420560730815,0.549963099630996,0.166113807117508,0.895660299869617,0.067819484313976,0.391384800763178,0.192712173780849
0.479670117105642,0.321208899688663,0.086666666666667,0.403050608862404,0.699261992619926,0.12780989574201,0.883596461435968,0.054878835136782,0.410694770155507,0.202651193189052
0.416801375212581,0.405806249525401,0.046846846846847,0.382573114867585,0.228044280442804,0.131162070274536,0.914387417068811,0.051616836676683,0.352884334844575,0.1728357023035
0.494768520651884,0.365042903789202,0.16910569105691,0.410247297314351,0.594760147601476,0.189620147208792,0.88194721441603,0.079304052399016,0.43004084411413,0.232209118022868
0.420602688531726,0.375450869466171,0.046846846846847,0.398234359551644,0.230479704797048,0.126097070543179,0.886399306164764,0.053787267188257,0.352884334844575,0.163714647780976
0.416801375212581,0.392887652821019,0.046846846846847,0.384699877436873,0.251365313653136,0.172489140166997,0.89000221171644,0.071227138493116,0.352884334844575,0.1728357023035
0.420602688531726,0.375450869466171,0.046846846846847,0.398234359551644,0.230479704797048,0.254167345077787,0.893669194577289,0.10213363976349,0.352884334844575,0.163714647780976
0.459558606101099,0.35148359784342,0.044444444444445,0.398420560730815,0.549963099630996,0.130348278431234,0.891685966113931,0.054641250530256,0.391384800763178,0.183544060013434
0.459558606101099,0.35148359784342,0.088888888888888,0.398420560730815,0.549963099630996,0.204528186974003,0.89314404691036,0.083070080353591,0.391384800763178,0.192712173780849
0.472178111068467,0.437727807730276,0.13,0.421016060946247,0.296162361623616,0.17994849789907,0.906164603706519,0.071377360665693,0.410694770155507,0.222261739473026
0.400491177527182,0.400858550383476,0.048148148148149,0.394371779627428,0.081180811808118,0.129414540614534,0.414604036322364,0.208269705004188,0.333700153558536,0.153803023149285
0.416801375212581,0.400709051560483,0.046846846846847,0.381903511733636,0.228044280442804,0.225140762374474,0.911493078284299,0.087596769254534,0.352884334844575,0.163714647780976
0.419335584092011,0.407396157642949,0.046846846846847,0.391365004016331,0.251365313653136,0.136382774755444,0.882521821264765,0.058393170228177,0.352884334844575,0.1728357023035
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.21284529434776,0.889939127906125,0.086879287094551,0.372113655839264,0.173628387494105
0.418068479652297,0.387560274128635,0,0.386277307896656,0.14929889298893,0.176850204334583,0.805481658613494,0.088915258599462,0.327138861318682,0.138724411651345
0.439447095096555,0.372024261523274,0.045614035087719,0.395325449013971,0.400664206642067,0.112768080957042,0.655739205030621,0.093675867071121,0.372113655839264,0.173628387494105
0.419335584092011,0.402298959678032,0.046846846846847,0.390695400882382,0.251365313653136,0.16389900600559,0.88636040425137,0.068503758039064,0.352884334844575,0.163714647780976
0.455812603082511,0.389010175411952,0.088888888888888,0.41006109613518,0.275276752767528,0.138656420810515,0.900801188386495,0.056464721140466,0.391384800763178,0.192712173780849
0.479670117105642,0.326075916926114,0.086666666666667,0.402283140655032,0.699261992619926,0.131768950599058,0.882045774629523,0.056663361226952,0.410694770155507,0.202651193189052
0.419335584092011,0.402298959678032,0.046846846846847,0.390695400882382,0.251365313653136,0.135833876691283,0.810805880881044,0.07036017440781,0.352884334844575,0.163714647780976
0.472178111068467,0.437727807730276,0.13,0.421016060946247,0.296162361623616,0.155961777113121,0.911377894081649,0.06143584930822,0.410694770155507,0.222261739473026
0.479670117105642,0.321208899688663,0.086666666666667,0.403050608862404,0.699261992619926,0.140698395564569,0.886068359338531,0.059521050777119,0.410694770155507,0.202651193189052
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.183133591654515,0.897374271996092,0.074079989549549,0.372113655839264,0.173628387494105
0.475868803786498,0.351334099020427,0.086666666666667,0.385952292837023,0.696826568265683,0.15341977276297,0.892341668443867,0.063460751527845,0.410694770155507,0.202651193189052
0.459558606101099,0.356580795808338,0.088888888888888,0.399090163864764,0.549963099630996,0.123281218244258,0.89025319478226,0.05211908298685,0.391384800763178,0.202293856177721
0.479670117105642,0.331173114891032,0.086666666666667,0.40295274378898,0.699261992619926,0.175135450353881,0.90086450687841,0.070422435513236,0.410694770155507,0.21224332314316
0.419335584092011,0.402298959678032,0.046846846846847,0.390695400882382,0.251365313653136,0.154917172916551,0.887188606376995,0.064873532912688,0.352884334844575,0.163714647780976
0.418068479652297,0.387560274128635,0,0.386277307896656,0.14929889298893,0.131664915819389,0.884706932415391,0.056213096851224,0.327138861318682,0.138724411651345
0.455757292781954,0.38183897790265,0.088888888888888,0.382759316046756,0.547527675276753,0.143796765223524,0.902352735561514,0.058195777369679,0.391384800763178,0.202293856177721
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.222544564932667,0.896831951603794,0.089330608618304,0.372113655839264,0.173628387494105
